run_id,sample_id,category,barcode_status,is_abnormal,input_box_id,input_slot_id,target_zone,target_box_id,target_slot_id,num_waypoints,xy_distance_mm,z_distance_mm,motion_time_s,pick_time_s,scan_time_s,place_time_s,queue_wait_time_s,operator_wait_time_s,alarm_wait_time_s,total_cycle_time_s,final_status,notes
baseline_multi_box_run,MBOX-001,Category A,success,no,input_box_1,A1,output_A,category_A_output_box,A1,12,648.366,850.000,6.748,1.200,0.550,1.200,0.000,0.000,0.000,9.698,placed_output,normal completed trajectory
baseline_multi_box_run,MBOX-002,Category B,success,no,input_box_1,A2,output_B,category_B_output_box,A1,12,819.228,750.000,6.727,1.200,0.550,1.200,0.000,0.000,0.000,9.677,placed_output,normal completed trajectory
baseline_multi_box_run,MBOX-003,Category C,success,no,input_box_1,A3,output_C,category_C_output_box,A1,12,573.214,850.000,6.514,1.200,0.550,1.200,0.000,0.000,0.000,9.464,placed_output,normal completed trajectory
baseline_multi_box_run,MBOX-004,Category D,success,no,input_box_1,A4,output_D,category_D_output_box,A1,12,763.595,850.000,7.108,1.200,0.550,1.200,0.000,0.000,0.000,10.058,placed_output,normal completed trajectory
baseline_multi_box_run,MBOX-005,unknown,missing,yes,input_box_1,A5,manual_review,manual_review_bin,A1,12,657.894,750.000,6.223,1.200,0.550,1.200,0.000,0.000,0.000,9.173,placed_manual_review,abnormal
baseline_multi_box_run,MBOX-006,Category A,success,no,input_box_1,A6,output_A,category_A_output_box,A2,12,592.173,850.000,6.573,1.200,0.550,1.200,0.000,0.000,0.000,9.523,placed_output,normal completed trajectory
baseline_multi_box_run,MBOX-007,Category B,success,no,input_box_1,B1,output_B,category_B_output_box,A2,12,845.224,850.000,7.364,1.200,0.550,1.200,0.000,0.000,0.000,10.314,placed_output,normal completed trajectory
baseline_multi_box_run,MBOX-008,Category C,success,no,input_box_1,B2,output_C,category_C_output_box,A2,12,597.523,750.000,6.034,1.200,0.550,1.200,0.000,0.000,0.000,8.984,placed_output,normal completed trajectory
baseline_multi_box_run,MBOX-009,Category D,success,no,input_box_1,B3,output_D,category_D_output_box,A2,12,785.805,850.000,7.178,1.200,0.550,1.200,0.000,0.000,0.000,10.128,placed_output,normal completed trajectory
baseline_multi_box_run,MBOX-010,Category A,success,no,input_box_1,B4,output_A,category_A_output_box,A3,12,620.694,850.000,6.662,1.200,0.550,1.200,0.000,0.000,0.000,9.612,placed_output,normal completed trajectory
baseline_multi_box_run,MBOX-011,Category B,success,no,input_box_1,B5,output_B,category_B_output_box,A3,12,799.882,750.000,6.666,1.200,0.550,1.200,0.000,0.000,0.000,9.616,placed_output,normal completed trajectory
baseline_multi_box_run,MBOX-012,Category C,success,no,input_box_1,B6,output_C,category_C_output_box,A3,12,559.256,850.000,6.470,1.200,0.550,1.200,0.000,0.000,0.000,9.420,placed_output,normal completed trajectory
baseline_multi_box_run,MBOX-013,Category D,success,no,input_box_1,C1,output_D,category_D_output_box,A3,12,834.224,850.000,7.329,1.200,0.550,1.200,0.000,0.000,0.000,10.279,placed_output,normal completed trajectory
baseline_multi_box_run,MBOX-014,Category A,success,no,input_box_1,C2,output_A,category_A_output_box,A4,12,662.455,750.000,6.237,1.200,0.550,1.200,0.000,0.000,0.000,9.187,placed_output,normal completed trajectory
baseline_multi_box_run,MBOX-015,Category B,success,no,input_box_1,C3,output_B,category_B_output_box,A4,12,839.092,850.000,7.344,1.200,0.550,1.200,0.000,0.000,0.000,10.294,placed_output,normal completed trajectory
baseline_multi_box_run,MBOX-016,Category C,success,no,input_box_1,C4,output_C,category_C_output_box,A4,12,594.079,850.000,6.579,1.200,0.550,1.200,0.000,0.000,0.000,9.529,placed_output,normal completed trajectory
baseline_multi_box_run,MBOX-017,Category D,success,no,input_box_1,C5,output_D,category_D_output_box,A4,12,784.931,750.000,6.620,1.200,0.550,1.200,0.000,0.000,0.000,9.570,placed_output,normal completed trajectory
baseline_multi_box_run,MBOX-018,Category A,success,no,input_box_1,C6,output_A,category_A_output_box,A5,12,616.993,850.000,6.650,1.200,0.550,1.200,0.000,0.000,0.000,9.600,placed_output,normal completed trajectory
baseline_multi_box_run,MBOX-019,unknown,fail,yes,input_box_1,D1,manual_review,manual_review_bin,A2,12,666.249,850.000,6.804,1.200,0.550,1.200,0.000,0.000,0.000,9.754,placed_manual_review,abnormal
baseline_multi_box_run,MBOX-020,Category B,success,no,input_box_1,D2,output_B,category_B_output_box,A5,12,868.033,750.000,6.879,1.200,0.550,1.200,0.000,0.000,0.000,9.829,placed_output,normal completed trajectory
baseline_multi_box_run,MBOX-021,Category C,success,no,input_box_1,D3,output_C,category_C_output_box,A5,12,620.936,850.000,6.663,1.200,0.550,1.200,0.000,0.000,0.000,9.613,placed_output,normal completed trajectory
baseline_multi_box_run,MBOX-022,Category D,success,no,input_box_1,D4,output_D,category_D_output_box,A5,12,808.938,850.000,7.250,1.200,0.550,1.200,0.000,0.000,0.000,10.200,placed_output,normal completed trajectory
baseline_multi_box_run,MBOX-023,Category A,success,no,input_box_1,D5,output_A,category_A_output_box,A6,12,635.362,750.000,6.152,1.200,0.550,1.200,0.000,0.000,0.000,9.102,placed_output,normal completed trajectory
baseline_multi_box_run,MBOX-024,Category B,success,no,input_box_1,D6,output_B,category_B_output_box,A6,12,818.422,850.000,7.280,1.200,0.550,1.200,0.000,0.000,0.000,10.230,placed_output,normal completed trajectory
baseline_multi_box_run,MBOX-025,Category C,success,no,input_box_2,A1,output_C,category_C_output_box,A6,12,668.404,850.000,6.811,1.200,0.550,1.200,0.000,0.000,0.000,9.761,placed_output,normal completed trajectory
baseline_multi_box_run,MBOX-026,Category D,success,no,input_box_2,A2,output_D,category_D_output_box,A6,12,852.324,750.000,6.830,1.200,0.550,1.200,0.000,0.000,0.000,9.780,placed_output,normal completed trajectory
baseline_multi_box_run,MBOX-027,Category A,success,no,input_box_2,A3,output_A,category_A_output_box,B1,12,507.030,850.000,6.307,1.200,0.550,1.200,0.000,0.000,0.000,9.257,placed_output,normal completed trajectory
baseline_multi_box_run,MBOX-028,Category B,success,no,input_box_2,A4,output_B,category_B_output_box,B1,12,680.175,850.000,6.848,1.200,0.550,1.200,0.000,0.000,0.000,9.798,placed_output,normal completed trajectory
baseline_multi_box_run,MBOX-029,Category C,success,no,input_box_2,A5,output_C,category_C_output_box,B1,12,447.228,750.000,5.564,1.200,0.550,1.200,0.000,0.000,0.000,8.514,placed_output,normal completed trajectory
baseline_multi_box_run,MBOX-030,Category D,success,no,input_box_2,A6,output_D,category_D_output_box,B1,12,630.449,850.000,6.692,1.200,0.550,1.200,0.000,0.000,0.000,9.642,placed_output,normal completed trajectory
baseline_multi_box_run,MBOX-031,Category A,success,no,input_box_2,B1,output_A,category_A_output_box,B2,12,568.175,850.000,6.498,1.200,0.550,1.200,0.000,0.000,0.000,9.448,placed_output,normal completed trajectory
baseline_multi_box_run,MBOX-032,Category B,success,no,input_box_2,B2,output_B,category_B_output_box,B2,12,740.479,750.000,6.481,1.200,0.550,1.200,0.000,0.000,0.000,9.431,placed_output,normal completed trajectory
baseline_multi_box_run,MBOX-033,Category C,success,no,input_box_2,B3,output_C,category_C_output_box,B2,12,503.250,850.000,6.295,1.200,0.550,1.200,0.000,0.000,0.000,9.245,placed_output,normal completed trajectory
baseline_multi_box_run,MBOX-034,Category D,success,no,input_box_2,B4,output_D,category_D_output_box,B2,12,682.855,850.000,6.856,1.200,0.550,1.200,0.000,0.000,0.000,9.806,placed_output,normal completed trajectory
baseline_multi_box_run,MBOX-035,Category A,success,no,input_box_2,B5,output_A,category_A_output_box,B3,12,495.531,750.000,5.715,1.200,0.550,1.200,0.000,0.000,0.000,8.665,placed_output,normal completed trajectory
baseline_multi_box_run,MBOX-036,Category B,success,no,input_box_2,B6,output_B,category_B_output_box,B3,12,673.379,850.000,6.827,1.200,0.550,1.200,0.000,0.000,0.000,9.777,placed_output,normal completed trajectory
baseline_multi_box_run,MBOX-037,unknown,invalid,yes,input_box_2,C1,manual_review,manual_review_bin,A3,12,618.533,850.000,6.655,1.200,0.550,1.200,0.000,0.000,0.000,9.605,placed_manual_review,abnormal
baseline_multi_box_run,MBOX-038,Category C,success,no,input_box_2,C2,output_C,category_C_output_box,B3,12,544.384,750.000,5.868,1.200,0.550,1.200,0.000,0.000,0.000,8.818,placed_output,normal completed trajectory
baseline_multi_box_run,MBOX-039,Category D,success,no,input_box_2,C3,output_D,category_D_output_box,B3,12,722.893,850.000,6.981,1.200,0.550,1.200,0.000,0.000,0.000,9.931,placed_output,normal completed trajectory
baseline_multi_box_run,MBOX-040,Category A,success,no,input_box_2,C4,output_A,category_A_output_box,B4,12,531.342,850.000,6.383,1.200,0.550,1.200,0.000,0.000,0.000,9.333,placed_output,normal completed trajectory
baseline_multi_box_run,MBOX-041,Category B,success,no,input_box_2,C5,output_B,category_B_output_box,B4,12,707.188,750.000,6.377,1.200,0.550,1.200,0.000,0.000,0.000,9.327,placed_output,normal completed trajectory
baseline_multi_box_run,MBOX-042,Category C,success,no,input_box_2,C6,output_C,category_C_output_box,B4,12,470.343,850.000,6.192,1.200,0.550,1.200,0.000,0.000,0.000,9.142,placed_output,normal completed trajectory
baseline_multi_box_run,MBOX-043,Category D,success,no,input_box_2,D1,output_D,category_D_output_box,B4,12,796.357,850.000,7.211,1.200,0.550,1.200,0.000,0.000,0.000,10.161,placed_output,normal completed trajectory
baseline_multi_box_run,MBOX-044,Category A,success,no,input_box_2,D2,output_A,category_A_output_box,B5,12,601.763,750.000,6.047,1.200,0.550,1.200,0.000,0.000,0.000,8.997,placed_output,normal completed trajectory
baseline_multi_box_run,MBOX-045,Category B,success,no,input_box_2,D3,output_B,category_B_output_box,B5,12,776.529,850.000,7.149,1.200,0.550,1.200,0.000,0.000,0.000,10.099,placed_output,normal completed trajectory
baseline_multi_box_run,MBOX-046,Category C,success,no,input_box_2,D4,output_C,category_C_output_box,B5,12,536.454,850.000,6.399,1.200,0.550,1.200,0.000,0.000,0.000,9.349,placed_output,normal completed trajectory
baseline_multi_box_run,MBOX-047,Category D,success,no,input_box_2,D5,output_D,category_D_output_box,B5,12,715.863,750.000,6.404,1.200,0.550,1.200,0.000,0.000,0.000,9.354,placed_output,normal completed trajectory
baseline_multi_box_run,MBOX-048,Category A,success,no,input_box_2,D6,output_A,category_A_output_box,B6,12,521.409,850.000,6.352,1.200,0.550,1.200,0.000,0.000,0.000,9.302,placed_output,normal completed trajectory
baseline_multi_box_run,MBOX-049,Category B,success,no,input_box_3,A1,output_B,category_B_output_box,B6,12,853.201,850.000,7.388,1.200,0.550,1.200,0.000,0.000,0.000,10.338,placed_output,normal completed trajectory
baseline_multi_box_run,MBOX-050,Category C,success,no,input_box_3,A2,output_C,category_C_output_box,B6,12,611.969,750.000,6.079,1.200,0.550,1.200,0.000,0.000,0.000,9.029,placed_output,normal completed trajectory
baseline_multi_box_run,MBOX-051,Category D,success,no,input_box_3,A3,output_D,category_D_output_box,B6,12,790.461,850.000,7.192,1.200,0.550,1.200,0.000,0.000,0.000,10.142,placed_output,normal completed trajectory
baseline_multi_box_run,MBOX-052,Category A,success,no,input_box_3,A4,output_A,category_A_output_box,C1,12,425.370,850.000,6.052,1.200,0.550,1.200,0.000,0.000,0.000,9.002,placed_output,normal completed trajectory
baseline_multi_box_run,MBOX-053,Category B,success,no,input_box_3,A5,output_B,category_B_output_box,C1,12,598.516,750.000,6.037,1.200,0.550,1.200,0.000,0.000,0.000,8.987,placed_output,normal completed trajectory
baseline_multi_box_run,MBOX-054,Category C,success,no,input_box_3,A6,output_C,category_C_output_box,C1,12,376.906,850.000,5.900,1.200,0.550,1.200,0.000,0.000,0.000,8.850,placed_output,normal completed trajectory
baseline_multi_box_run,MBOX-055,Category D,success,no,input_box_3,B1,output_D,category_D_output_box,C1,12,715.375,850.000,6.958,1.200,0.550,1.200,0.000,0.000,0.000,9.908,placed_output,normal completed trajectory
baseline_multi_box_run,MBOX-056,Category A,success,no,input_box_3,B2,output_A,category_A_output_box,C2,12,508.230,750.000,5.755,1.200,0.550,1.200,0.000,0.000,0.000,8.705,placed_output,normal completed trajectory
baseline_multi_box_run,MBOX-057,Category B,success,no,input_box_3,B3,output_B,category_B_output_box,C2,12,682.823,850.000,6.856,1.200,0.550,1.200,0.000,0.000,0.000,9.806,placed_output,normal completed trajectory
baseline_multi_box_run,MBOX-058,unknown,success,yes,input_box_3,B4,manual_review,manual_review_bin,B1,12,557.380,850.000,6.464,1.200,0.550,1.200,0.000,0.000,0.000,9.414,placed_manual_review,abnormal
baseline_multi_box_run,MBOX-059,Category C,success,no,input_box_3,B5,output_C,category_C_output_box,C2,12,431.546,750.000,5.515,1.200,0.550,1.200,0.000,0.000,0.000,8.465,placed_output,normal completed trajectory
baseline_multi_box_run,MBOX-060,Category D,success,no,input_box_3,B6,output_D,category_D_output_box,C2,12,603.508,850.000,6.608,1.200,0.550,1.200,0.000,0.000,0.000,9.558,placed_output,normal completed trajectory
baseline_multi_box_run,MBOX-061,Category A,success,no,input_box_3,C1,output_A,category_A_output_box,C3,12,566.259,850.000,6.492,1.200,0.550,1.200,0.000,0.000,0.000,9.442,placed_output,normal completed trajectory
baseline_multi_box_run,MBOX-062,Category B,success,no,input_box_3,C2,output_B,category_B_output_box,C3,12,742.323,750.000,6.486,1.200,0.550,1.200,0.000,0.000,0.000,9.436,placed_output,normal completed trajectory
baseline_multi_box_run,MBOX-063,Category C,success,no,input_box_3,C3,output_C,category_C_output_box,C3,12,517.685,850.000,6.340,1.200,0.550,1.200,0.000,0.000,0.000,9.290,placed_output,normal completed trajectory
baseline_multi_box_run,MBOX-064,Category D,success,no,input_box_3,C4,output_D,category_D_output_box,C3,12,691.626,850.000,6.884,1.200,0.550,1.200,0.000,0.000,0.000,9.834,placed_output,normal completed trajectory
baseline_multi_box_run,MBOX-065,Category A,success,no,input_box_3,C5,output_A,category_A_output_box,C4,12,484.248,750.000,5.680,1.200,0.550,1.200,0.000,0.000,0.000,8.630,placed_output,normal completed trajectory
baseline_multi_box_run,MBOX-066,Category B,success,no,input_box_3,C6,output_B,category_B_output_box,C4,12,662.340,850.000,6.792,1.200,0.550,1.200,0.000,0.000,0.000,9.742,placed_output,normal completed trajectory
baseline_multi_box_run,MBOX-067,Category C,success,no,input_box_3,D1,output_C,category_C_output_box,C4,12,605.216,850.000,6.614,1.200,0.550,1.200,0.000,0.000,0.000,9.564,placed_output,normal completed trajectory
baseline_multi_box_run,MBOX-068,Category D,success,no,input_box_3,D2,output_D,category_D_output_box,C4,12,780.702,750.000,6.606,1.200,0.550,1.200,0.000,0.000,0.000,9.556,placed_output,normal completed trajectory
baseline_multi_box_run,MBOX-069,Category A,success,no,input_box_3,D3,output_A,category_A_output_box,C5,12,573.266,850.000,6.514,1.200,0.550,1.200,0.000,0.000,0.000,9.464,placed_output,normal completed trajectory
baseline_multi_box_run,MBOX-070,Category B,success,no,input_box_3,D4,output_B,category_B_output_box,C5,12,752.392,850.000,7.073,1.200,0.550,1.200,0.000,0.000,0.000,10.023,placed_output,normal completed trajectory
baseline_multi_box_run,MBOX-071,Category C,success,no,input_box_3,D5,output_C,category_C_output_box,C5,12,527.332,750.000,5.815,1.200,0.550,1.200,0.000,0.000,0.000,8.765,placed_output,normal completed trajectory
baseline_multi_box_run,MBOX-072,Category D,success,no,input_box_3,D6,output_D,category_D_output_box,C5,12,706.229,850.000,6.929,1.200,0.550,1.200,0.000,0.000,0.000,9.879,placed_output,normal completed trajectory
baseline_multi_box_run,MBOX-073,Category C,success,yes,input_box_4,A1,manual_review,manual_review_bin,B2,12,663.759,850.000,6.796,1.200,0.550,1.200,0.000,0.000,0.000,9.746,placed_manual_review,abnormal
baseline_multi_box_run,MBOX-074,Category A,success,no,input_box_4,A2,output_A,category_A_output_box,C6,12,644.840,750.000,6.182,1.200,0.550,1.200,0.000,0.000,0.000,9.132,placed_output,normal completed trajectory
baseline_multi_box_run,MBOX-075,Category B,success,no,input_box_4,A3,output_B,category_B_output_box,C6,12,826.103,850.000,7.304,1.200,0.550,1.200,0.000,0.000,0.000,10.254,placed_output,normal completed trajectory
baseline_multi_box_run,MBOX-076,Category C,success,no,input_box_4,A4,output_C,category_C_output_box,C6,12,601.885,850.000,6.603,1.200,0.550,1.200,0.000,0.000,0.000,9.553,placed_output,normal completed trajectory
baseline_multi_box_run,MBOX-077,Category D,success,no,input_box_4,A5,output_D,category_D_output_box,C6,12,783.537,750.000,6.615,1.200,0.550,1.200,0.000,0.000,0.000,9.565,placed_output,normal completed trajectory
baseline_multi_box_run,MBOX-078,Category A,success,no,input_box_4,A6,output_A,category_A_output_box,D1,12,411.682,850.000,6.009,1.200,0.550,1.200,0.000,0.000,0.000,8.959,placed_output,normal completed trajectory
baseline_multi_box_run,MBOX-079,Category B,success,no,input_box_4,B1,output_B,category_B_output_box,D1,12,745.891,850.000,7.053,1.200,0.550,1.200,0.000,0.000,0.000,10.003,placed_output,normal completed trajectory
baseline_multi_box_run,MBOX-080,Category C,success,no,input_box_4,B2,output_C,category_C_output_box,D1,12,547.116,750.000,5.876,1.200,0.550,1.200,0.000,0.000,0.000,8.826,placed_output,normal completed trajectory
baseline_multi_box_run,MBOX-081,Category D,success,no,input_box_4,B3,output_D,category_D_output_box,D1,12,716.151,850.000,6.960,1.200,0.550,1.200,0.000,0.000,0.000,9.910,placed_output,normal completed trajectory
baseline_multi_box_run,MBOX-082,Category A,success,no,input_box_4,B4,output_A,category_A_output_box,D2,12,498.709,850.000,6.281,1.200,0.550,1.200,0.000,0.000,0.000,9.231,placed_output,normal completed trajectory
baseline_multi_box_run,MBOX-083,Category B,success,no,input_box_4,B5,output_B,category_B_output_box,D2,12,684.350,750.000,6.305,1.200,0.550,1.200,0.000,0.000,0.000,9.255,placed_output,normal completed trajectory
baseline_multi_box_run,MBOX-084,Category C,success,no,input_box_4,B6,output_C,category_C_output_box,D2,12,487.372,850.000,6.245,1.200,0.550,1.200,0.000,0.000,0.000,9.195,placed_output,normal completed trajectory
baseline_multi_box_run,MBOX-085,Category D,success,no,input_box_4,C1,output_D,category_D_output_box,D2,12,804.728,850.000,7.237,1.200,0.550,1.200,0.000,0.000,0.000,10.187,placed_output,normal completed trajectory
baseline_multi_box_run,MBOX-086,Category A,success,no,input_box_4,C2,output_A,category_A_output_box,D3,12,587.000,750.000,6.001,1.200,0.550,1.200,0.000,0.000,0.000,8.951,placed_output,normal completed trajectory
baseline_multi_box_run,MBOX-087,Category B,success,no,input_box_4,C3,output_B,category_B_output_box,D3,12,772.038,850.000,7.135,1.200,0.550,1.200,0.000,0.000,0.000,10.085,placed_output,normal completed trajectory
baseline_multi_box_run,MBOX-088,Category C,success,no,input_box_4,C4,output_C,category_C_output_box,D3,12,570.344,850.000,6.505,1.200,0.550,1.200,0.000,0.000,0.000,9.455,placed_output,normal completed trajectory
baseline_multi_box_run,MBOX-089,Category D,success,no,input_box_4,C5,output_D,category_D_output_box,D3,12,748.187,750.000,6.505,1.200,0.550,1.200,0.000,0.000,0.000,9.455,placed_output,normal completed trajectory
baseline_multi_box_run,MBOX-090,Category A,success,no,input_box_4,C6,output_A,category_A_output_box,D4,12,536.780,850.000,6.400,1.200,0.550,1.200,0.000,0.000,0.000,9.350,placed_output,normal completed trajectory
baseline_multi_box_run,MBOX-091,Category D,success,yes,input_box_4,D1,manual_review,manual_review_bin,B3,12,706.531,850.000,6.930,1.200,0.550,1.200,0.000,0.000,0.000,9.880,placed_manual_review,abnormal
baseline_multi_box_run,MBOX-092,Category B,success,no,input_box_4,D2,output_B,category_B_output_box,D4,12,839.317,750.000,6.790,1.200,0.550,1.200,0.000,0.000,0.000,9.740,placed_output,normal completed trajectory
baseline_multi_box_run,MBOX-093,Category C,success,no,input_box_4,D3,output_C,category_C_output_box,D4,12,635.244,850.000,6.707,1.200,0.550,1.200,0.000,0.000,0.000,9.657,placed_output,normal completed trajectory
baseline_multi_box_run,MBOX-094,Category D,success,no,input_box_4,D4,output_D,category_D_output_box,D4,12,814.607,850.000,7.268,1.200,0.550,1.200,0.000,0.000,0.000,10.218,placed_output,normal completed trajectory
baseline_multi_box_run,MBOX-095,Category A,success,no,input_box_4,D5,output_A,category_A_output_box,D5,12,603.161,750.000,6.052,1.200,0.550,1.200,0.000,0.000,0.000,9.002,placed_output,normal completed trajectory
baseline_multi_box_run,MBOX-096,Category B,success,no,input_box_4,D6,output_B,category_B_output_box,D5,12,795.440,850.000,7.208,1.200,0.550,1.200,0.000,0.000,0.000,10.158,placed_output,normal completed trajectory
forced_category_A_full,MBOX-001,Category A,success,no,input_box_1,A1,output_A,category_A_output_box,A1,12,648.366,850.000,6.748,1.200,0.550,1.200,0.000,0.000,0.000,9.698,placed_output,normal completed trajectory
forced_category_A_full,MBOX-002,Category B,success,no,input_box_1,A2,output_B,category_B_output_box,A1,12,819.228,750.000,6.727,1.200,0.550,1.200,0.000,0.000,0.000,9.677,placed_output,normal completed trajectory
forced_category_A_full,MBOX-003,Category C,success,no,input_box_1,A3,output_C,category_C_output_box,A1,12,573.214,850.000,6.514,1.200,0.550,1.200,0.000,0.000,0.000,9.464,placed_output,normal completed trajectory
forced_category_A_full,MBOX-004,Category D,success,no,input_box_1,A4,output_D,category_D_output_box,A1,12,763.595,850.000,7.108,1.200,0.550,1.200,0.000,0.000,0.000,10.058,placed_output,normal completed trajectory
forced_category_A_full,MBOX-005,unknown,missing,yes,input_box_1,A5,manual_review,manual_review_bin,A1,12,657.894,750.000,6.223,1.200,0.550,1.200,0.000,0.000,0.000,9.173,placed_manual_review,abnormal
forced_category_A_full,MBOX-006,Category A,success,no,input_box_1,A6,output_A,category_A_output_box,A2,12,592.173,850.000,6.573,1.200,0.550,1.200,0.000,0.000,0.000,9.523,placed_output,normal completed trajectory
forced_category_A_full,MBOX-007,Category B,success,no,input_box_1,B1,output_B,category_B_output_box,A2,12,845.224,850.000,7.364,1.200,0.550,1.200,0.000,0.000,0.000,10.314,placed_output,normal completed trajectory
forced_category_A_full,MBOX-008,Category C,success,no,input_box_1,B2,output_C,category_C_output_box,A2,12,597.523,750.000,6.034,1.200,0.550,1.200,0.000,0.000,0.000,8.984,placed_output,normal completed trajectory
forced_category_A_full,MBOX-009,Category D,success,no,input_box_1,B3,output_D,category_D_output_box,A2,12,785.805,850.000,7.178,1.200,0.550,1.200,0.000,0.000,0.000,10.128,placed_output,normal completed trajectory
forced_category_A_full,MBOX-010,Category A,success,no,input_box_1,B4,output_A,category_A_output_box,A3,12,620.694,850.000,6.662,1.200,0.550,1.200,0.000,0.000,0.000,9.612,placed_output,normal completed trajectory
forced_category_A_full,MBOX-011,Category B,success,no,input_box_1,B5,output_B,category_B_output_box,A3,12,799.882,750.000,6.666,1.200,0.550,1.200,0.000,0.000,0.000,9.616,placed_output,normal completed trajectory
forced_category_A_full,MBOX-012,Category C,success,no,input_box_1,B6,output_C,category_C_output_box,A3,12,559.256,850.000,6.470,1.200,0.550,1.200,0.000,0.000,0.000,9.420,placed_output,normal completed trajectory
forced_category_A_full,MBOX-013,Category D,success,no,input_box_1,C1,output_D,category_D_output_box,A3,12,834.224,850.000,7.329,1.200,0.550,1.200,0.000,0.000,0.000,10.279,placed_output,normal completed trajectory
forced_category_A_full,MBOX-014,Category A,success,no,input_box_1,C2,output_A,category_A_output_box,A4,12,662.455,750.000,6.237,1.200,0.550,1.200,0.000,0.000,0.000,9.187,placed_output,normal completed trajectory
forced_category_A_full,MBOX-015,Category B,success,no,input_box_1,C3,output_B,category_B_output_box,A4,12,839.092,850.000,7.344,1.200,0.550,1.200,0.000,0.000,0.000,10.294,placed_output,normal completed trajectory
forced_category_A_full,MBOX-016,Category C,success,no,input_box_1,C4,output_C,category_C_output_box,A4,12,594.079,850.000,6.579,1.200,0.550,1.200,0.000,0.000,0.000,9.529,placed_output,normal completed trajectory
forced_category_A_full,MBOX-017,Category D,success,no,input_box_1,C5,output_D,category_D_output_box,A4,12,784.931,750.000,6.620,1.200,0.550,1.200,0.000,0.000,0.000,9.570,placed_output,normal completed trajectory
forced_category_A_full,MBOX-018,Category A,success,no,input_box_1,C6,output_A,category_A_output_box,A1,13,518.425,850.000,6.342,1.200,0.550,1.200,0.200,0.632,0.000,10.124,placed_output,category_hold decision; queued; resumed; operator clear output wait distributed across pending samples
forced_category_A_full,MBOX-019,unknown,fail,yes,input_box_1,D1,manual_review,manual_review_bin,A2,12,666.249,850.000,6.804,1.200,0.550,1.200,0.000,0.000,0.000,9.754,placed_manual_review,abnormal
forced_category_A_full,MBOX-020,Category B,success,no,input_box_1,D2,output_B,category_B_output_box,A5,12,868.033,750.000,6.879,1.200,0.550,1.200,0.000,0.000,0.000,9.829,placed_output,normal completed trajectory
